8	3	6
8	2	7
9	2	6
9	3	6
9	2	7
0	4	6
0	5	6
0	4	7
0	5	7
1	4	6
1	5	6
1	4	7
2	4	6
9	4	6
10	4	6
10	5	6
10	4	7
11	4	6
11	5	6
11	4	7
11	5	7
0	6	6
0	7	6
0	6	7
11	6	6
11	7	6
11	6	7
0	21	6
11	21	6
0	22	6
0	23	6
0	22	7
0	23	7
11	22	6
11	23	6
11	22	7
11	23	7
0	24	6
0	25	6
0	24	7
0	25	7
1	24	6
1	25	6
1	24	7
1	25	7
2	25	6
2	25	7
9	25	6
9	25	7
10	24	6
10	25	6
10	24	7
10	25	7
11	24	6
11	25	6
11	24	7
11	25	7
2	26	6
2	27	6
2	26	7
2	27	7
3	26	6
3	27	6
3	26	7
3	27	7
4	26	6
4	27	6
4	26	7
4	27	7
5	26	6
5	27	6
5	27	7
6	26	6
6	27	6
6	27	7
7	26	6
7	27	6
7	26	7
7	27	7
8	26	6
8	27	6
8	26	7
8	27	7
11	26	6
11	27	6
11	26	7
11	27	7
0	28	6
0	28	7
11	28	6
11	28	7
1	30	6
1	30	7
10	30	6
10	30	7
2	32	6
2	32	7
9	32	6
9	32	7
3	34	6
3	34	7
8	34	6
8	34	7
1	1	8
1	1	9
2	0	8
2	1	8
2	0	9
3	0	8
3	1	8
4	0	8
5	0	8
6	0	8
7	0	8
8	0	8
8	1	8
9	0	8
9	1	8
9	0	9
10	1	8
10	1	9
0	2	8
0	3	8
0	2	9
0	3	9
1	2	8
10	2	8
11	2	8
11	3	8
11	2	9
11	3	9
0	4	8
11	4	8
0	25	8
0	25	9
11	25	8
11	25	9
0	26	8
0	27	8
0	26	9
0	27	9
1	26	8
1	27	8
1	27	9
2	27	8
9	27	8
10	26	8
10	27	8
10	27	9
11	26	8
11	27	8
11	26	9
11	27	9
0	28	8
0	28	9
1	28	8
1	29	8
1	28	9
1	29	9
2	28	8
2	29	8
2	28	9
2	29	9
3	28	8
3	29	8
3	28	9
3	29	9
4	29	8
4	29	9
5	29	8
5	29	9
6	29	8
6	29	9
7	29	8
7	29	9
8	28	8
8	29	8
8	28	9
8	29	9
9	28	8
9	29	8
9	28	9
9	29	9
10	28	8
10	29	8
10	28	9
10	29	9
11	28	8
11	28	9
1	30	8
1	30	9
10	30	8
10	30	9
2	32	8
2	32	9
9	32	8
9	32	9
3	34	8
3	34	9
8	34	8
8	34	9
0	2	10
11	2	10
0	27	10
0	27	11
11	27	10
11	27	11
0	28	10
0	28	11
1	29	10
1	29	11
10	29	10
10	29	11
11	28	10
11	28	11
1	30	10
1	30	11
2	30	10
2	31	10
2	30	11
2	31	11
3	30	10
3	31	10
3	30	11
3	31	11
4	31	10
4	31	11
5	31	10
5	31	11
6	31	10
6	31	11
7	31	10
7	31	11
8	30	10
8	31	10
8	30	11
8	31	11
9	30	10
9	31	10
9	30	11
9	31	11
10	30	10
10	30	11
2	32	10
2	32	11
9	32	10
9	32	11
3	34	10
3	34	11
8	34	10
8	34	11
2	31	12
2	31	13
9	31	12
9	31	13
2	32	12
2	32	13
3	32	12
3	33	12
3	32	13
3	33	13
4	32	12
4	33	12
4	32	13
4	33	13
5	32	12
5	33	12
5	32	13
5	33	13
6	32	12
6	33	12
6	32	13
6	33	13
7	32	12
7	33	12
7	32	13
7	33	13
8	32	12
8	33	12
8	32	13
8	33	13
9	32	12
9	32	13
3	34	12
3	34	13
8	34	12
8	34	13
2	32	14
3	33	14
3	33	15
4	33	14
4	33	15
7	33	14
7	33	15
8	33	14
8	33	15
9	32	14
3	34	14
3	34	15
8	34	14
8	34	15
3	34	16
4	35	16
4	35	17
5	35	16
5	35	17
6	35	16
6	35	17
7	35	16
7	35	17
8	34	16
4	36	18
4	37	18
4	36	19
4	37	19
7	36	18
7	37	18
7	36	19
7	37	19
4	37	20
4	37	21
5	37	20
5	37	21
6	37	20
6	37	21
7	37	20
7	37	21
4	38	22
4	39	22
4	38	23
4	39	23
5	39	22
5	39	23
6	39	22
6	39	23
7	38	22
7	39	22
7	38	23
7	39	23
4	40	24
4	41	24
4	41	25
5	41	24
5	41	25
6	41	24
6	41	25
7	40	24
7	41	24
7	41	25
4	43	26
4	43	27
5	43	26
5	43	27
6	43	26
6	43	27
7	43	26
7	43	27
4	45	28
4	45	29
5	45	28
6	45	28
7	45	28
7	45	29
4	46	28
4	47	28
4	46	29
4	47	29
7	46	28
7	47	28
7	46	29
7	47	29
4	47	30
7	47	30
